product_id,product_name,category,unit_cost,shelf_life_days
P001573,Dove Toothpaste 75ml,Personal Care,0.74,1095
P001574,Dairy Gold Gravy Granules 190g,Food,0.61,90
P001575,Dairy Gold Biscuits 300g,Food,0.89,180
P001576,Chivers Instant Coffee 100g,Food,1.61,180
P001577,Barry's Tea Orange Juice 1L,Beverage,1.69,365
P001578,Barry's Tea Orange Juice 1L,Beverage,1.53,180
P001579,Lyons Tea Tea Bags 160ct,Beverage,1.99,180
P001580,Oreo Tea Bags 160ct,Food,2.36,14
P001581,Kellogg's Crisps 150g,Food,0.62,7
P001582,Lyons Tea Orange Juice 1L,Beverage,1.63,365
P001583,Ballygowan Milk 1L,Beverage,0.93,180
P001584,Dove Baby Wipes 64ct,Personal Care,1.12,365
P001585,Lyons Tea Pasta Sauce 500g,Food,1.68,30
P001586,Dettol Dishwashing Liquid 900ml,Household,1.23,730
P001587,Cadbury Gravy Granules 190g,Food,0.69,180
P001588,Nestlé Greek Yogurt 500g,Food,1.62,30
P001589,Fairy Disinfectant Spray 750ml,Household,1.86,365
P001590,Persil Laundry Capsules 50ct,Household,9.51,730
P001591,Tesco Deodorant 150ml,Personal Care,1.64,365
P001592,Bisto Crisps 150g,Food,0.65,14
P001593,Knorr Biscuits 154g,Food,0.52,30
P001594,Dettol Kitchen Towels 4pk,Household,0.99,730
P001595,Nescafé Instant Coffee 100g,Beverage,2.18,30
P001596,Cadbury Pasta Sauce 500g,Food,1.58,365
P001597,Bisto Gravy Granules 190g,Food,0.76,180
P001598,Bisto Tomato Ketchup 460g,Food,0.88,90
P001599,Gillette Razor Blades 4ct,Personal Care,3.32,1095
P001600,Kellogg's Cheddar Cheese 400g,Food,1.66,90
P001601,Nescafé Instant Coffee 200g,Food,2.09,30
P001602,Barry's Tea Jam 340g,Food,1.05,180
P001603,Birds Eye Jam 340g,Food,0.92,14
P001604,Dairy Gold Butter 500g,Food,2.53,14
P001605,Pepsi Cola 330ml,Beverage,0.54,14
P001606,Bisto Breakfast Cereal 375g,Food,1.3,7
P001607,Dettol Kitchen Towels 4pk,Household,1.7,365
P001608,Barry's Tea Biscuits 300g,Food,0.78,30
P001609,Coca-Cola Milk 1L,Beverage,1.08,30
P001610,Huggies Toothpaste 75ml,Personal Care,0.83,1095
P001611,Persil Laundry Detergent 2.6L,Household,8.21,730
P001612,Evian Energy Drink 500ml,Beverage,0.98,365
P001613,Nestlé Pasta Sauce 500g,Food,1.43,180
P001614,Nescafé Frozen Peas 900g,Food,1.62,90
P001615,Persil Dishwashing Liquid 450ml,Household,0.93,365
P001616,Dove Conditioner 400ml,Personal Care,2.11,365
P001617,Ariel Surface Wipes 70ct,Household,1.2,365
P001618,Ballygowan Instant Coffee 200g,Beverage,2.3,180
P001619,Tesco Dishwashing Liquid 900ml,Household,1.35,730
P001620,Evian Iced Coffee 250ml,Beverage,0.48,30
P001621,Kellogg's Greek Yogurt 500g,Food,1.65,90
P001622,Kerrygold Iced Coffee 250ml,Beverage,0.76,180
P001623,Colgate Body Wash 500ml,Personal Care,1.9,365
P001624,Birds Eye Greek Yogurt 500g,Food,1.77,14
P001625,Tesco Toilet Paper 9pk,Household,1.95,730
P001626,Knorr Frozen Peas 900g,Food,1.05,30
P001627,Nescafé Instant Coffee 100g,Beverage,2.34,90
P001628,Nescafé Cheddar Cheese 200g,Food,1.17,90
P001629,Barry's Tea Still Water 500ml,Beverage,0.59,365
P001630,Persil Dishwashing Liquid 450ml,Household,0.99,730
P001631,Nescafé Butter 500g,Food,1.6,30
P001632,Persil Laundry Detergent 1.3L,Household,3.44,365
P001633,Dettol Laundry Capsules 50ct,Household,5.54,730
P001634,Dettol Nappies Size 3,Personal Care,7.37,730
P001635,Heinz Tea Bags 80ct,Food,0.88,365
P001636,Lyons Tea Frozen Chips 1.5kg,Food,2.41,180
P001637,Birds Eye Gravy Granules 190g,Food,0.65,180
P001638,Tesco Conditioner 400ml,Personal Care,1.99,730
P001639,Pampers Deodorant 150ml,Personal Care,1.87,365
P001640,Ballygowan Milk 2L,Beverage,0.7,90
P001641,Persil Kitchen Towels 4pk,Household,1.44,365
P001642,Lyons Tea Energy Drink 500ml,Beverage,0.83,90
P001643,Kerrygold Iced Coffee 250ml,Beverage,0.63,14
P001644,Barry's Tea Chocolate Bar 100g,Food,0.57,30
P001645,Dettol Laundry Capsules 50ct,Household,6.36,1095
P001646,Bisto Chocolate Bar 40g,Food,0.28,180
P001647,Fairy Laundry Capsules 50ct,Household,6.42,365
P001648,Ariel Disinfectant Spray 750ml,Household,1.79,365
P001649,Dettol Disinfectant Spray 750ml,Household,2.44,1095
P001650,Weetabix Breakfast Cereal 500g,Food,1.61,180
P001651,Bisto Crisps 150g,Food,0.92,7
P001652,Barry's Tea Cheddar Cheese 200g,Food,1.46,7
P001653,Heinz Greek Yogurt 500g,Food,1.79,90
P001654,McCain Crisps 150g,Food,0.43,180
P001655,Tesco Conditioner 400ml,Personal Care,2.0,730
P001656,Barry's Tea Tea Bags 80ct,Beverage,1.47,14
P001657,Nescafé Frozen Peas 900g,Food,1.44,7
P001658,Nestlé Gravy Granules 190g,Food,0.7,365
P001659,Heinz Breakfast Cereal 500g,Food,1.75,14
P001660,Ballygowan Iced Coffee 250ml,Beverage,0.66,30
P001661,Evian Lemon-Lime Soda 2L,Beverage,1.15,30
P001662,Tesco Body Wash 500ml,Personal Care,2.27,1095
P001663,Lyons Tea Still Water 1.5L,Beverage,0.6,365
P001664,Colgate Deodorant 150ml,Personal Care,1.46,1095
P001665,Gillette Nappies Size 3,Personal Care,5.19,730
P001666,Barry's Tea Tea Bags 80ct,Food,1.42,30
P001667,Colgate Baby Wipes 64ct,Personal Care,1.57,365
P001668,Bisto Crisps 150g,Food,0.7,90
P001669,Fairy Bleach 1L,Household,0.95,365
P001670,Lyons Tea Breakfast Cereal 375g,Food,1.6,90
P001671,Tesco Hand Sanitiser 250ml,Personal Care,0.98,1095
P001672,Dove Conditioner 400ml,Personal Care,1.3,365
P001673,Persil Dishwashing Liquid 450ml,Household,0.92,730
P001674,Persil Laundry Detergent 1.3L,Household,4.53,365
P001675,Dairy Gold Cheddar Cheese 200g,Food,1.21,30
P001676,Dairy Gold Frozen Peas 900g,Food,1.58,180
P001677,Weetabix Instant Coffee 100g,Food,2.71,30
P001678,Dairy Gold Cheddar Cheese 400g,Food,2.24,180
P001679,Persil Surface Wipes 70ct,Household,1.59,365
P001680,Knorr Jam 340g,Food,1.06,180
P001681,Dettol Hand Sanitiser 250ml,Personal Care,0.97,365
P001682,Lyons Tea Iced Coffee 250ml,Beverage,0.58,30
P001683,Tesco Toilet Paper 9pk,Household,2.3,365
P001684,Kerrygold Gravy Granules 190g,Food,0.75,30
P001685,Pampers Toothbrush 4ct,Personal Care,0.89,730
P001686,Dettol Body Wash 500ml,Personal Care,2.15,730
P001687,Pepsi Orange Juice 1L,Beverage,1.71,90
P001688,Kerrygold Still Water 1.5L,Beverage,0.59,30
P001689,Fairy Laundry Capsules 50ct,Household,5.61,1095
P001690,Heinz Biscuits 300g,Food,1.11,180
P001691,Barry's Tea Tea Bags 80ct,Beverage,1.44,180
P001692,Dairy Gold Chocolate Bar 100g,Food,0.49,365
P001693,Heinz Gravy Granules 190g,Food,0.59,365
P001694,Barry's Tea Jam 340g,Food,1.16,30
P001695,Bisto Cheddar Cheese 200g,Food,1.33,90
P001696,Knorr Biscuits 154g,Food,0.66,90
P001697,Oreo Gravy Granules 190g,Food,0.56,30
P001698,Dove Razor Blades 4ct,Personal Care,3.36,730
P001699,Lyons Tea Sparkling Water 1.5L,Beverage,0.73,365
P001700,Tesco Razor Blades 8ct,Personal Care,10.93,1095
P001701,Bisto Chocolate Bar 100g,Food,0.55,14
P001702,Bisto Instant Coffee 100g,Food,1.94,180
P001703,Pepsi Cola 2L,Beverage,0.94,14
P001704,Nestlé Pasta Sauce 500g,Food,1.29,90
P001705,Chivers Frozen Chips 1.5kg,Food,3.31,90
P001706,Barry's Tea Cola 330ml,Beverage,0.65,180
P001707,Nescafé Greek Yogurt 500g,Food,1.72,14
P001708,Coca-Cola Tea Bags 160ct,Beverage,2.35,180
P001709,Tesco Toilet Paper 18pk,Household,3.05,365
P001710,Nescafé Instant Coffee 200g,Food,2.52,30
P001711,Cadbury Tea Bags 80ct,Food,1.31,180
P001712,Fairy Kitchen Towels 4pk,Household,1.63,365
P001713,Kerrygold Sparkling Water 1.5L,Beverage,0.64,365
P001714,Lyons Tea Pasta Sauce 500g,Food,1.29,30
P001715,Dove Toothbrush 2ct,Personal Care,0.77,1095
P001716,Weetabix Instant Coffee 100g,Food,3.0,90
P001717,Persil Kitchen Towels 2pk,Household,0.82,1095
P001718,Colgate Baby Wipes 64ct,Personal Care,1.45,730
P001719,Nescafé Jam 340g,Food,1.03,180
P001720,Heinz Frozen Peas 900g,Food,1.58,180
P001721,Weetabix Biscuits 154g,Food,0.39,30
P001722,Oreo Butter 500g,Food,1.92,90
P001723,Oreo Tea Bags 80ct,Food,1.5,7
P001724,Ariel Dishwashing Liquid 900ml,Household,1.41,365
P001725,Nescafé Frozen Peas 900g,Food,1.3,14
P001726,Ballygowan Tea Bags 80ct,Beverage,1.97,90
P001727,Tesco Shampoo 400ml,Personal Care,1.45,1095
P001728,Ariel Laundry Capsules 30ct,Household,5.17,1095
P001729,Barry's Tea Iced Coffee 250ml,Beverage,0.62,365
P001730,McCain Gravy Granules 190g,Food,0.65,30
P001731,Pepsi Milk 1L,Beverage,0.87,90
P001732,Kerrygold Still Water 500ml,Beverage,0.43,90
P001733,Nescafé Chocolate Bar 40g,Food,0.53,90
P001734,Chivers Tomato Ketchup 460g,Food,1.21,30
P001735,Dove Hand Sanitiser 250ml,Personal Care,1.07,730
P001736,Kerrygold Cheddar Cheese 200g,Food,1.58,30
P001737,Oreo Gravy Granules 190g,Food,0.64,90
P001738,Kellogg's Jam 340g,Food,0.96,30
P001739,Oreo Chocolate Bar 100g,Food,0.37,180
P001740,Fairy Toilet Paper 18pk,Household,4.53,1095
P001741,Persil Laundry Detergent 2.6L,Household,6.03,365
P001742,Ariel Surface Wipes 70ct,Household,1.47,365
P001743,Nestlé Jam 340g,Food,1.1,14
P001744,Cadbury Instant Coffee 100g,Food,2.31,30
P001745,Nescafé Still Water 500ml,Beverage,0.48,365
P001746,Chivers Tomato Ketchup 460g,Food,0.96,14
P001747,McCain Cheddar Cheese 400g,Food,1.99,30
P001748,Fairy Bleach 1L,Household,1.04,365
P001749,Dairy Gold Jam 340g,,1.0,14
P001750,Kerrygold Lemon-Lime Soda 2L,Beverage,1.01,365
P001751,Barry's Tea Instant Coffee 100g,Food,2.69,30
P001752,Lyons Tea Chocolate Bar 100g,Food,0.48,14
P001753,Lyons Tea Greek Yogurt 500g,Food,1.26,14
P001754,Dove Baby Wipes 64ct,Personal Care,1.53,1095
P001755,Persil Disinfectant Spray 750ml,,2.04,365
P001756,Pampers Body Wash 500ml,Personal Care,1.7,730
P001757,Kerrygold Sparkling Water 500ml,Beverage,0.56,90
P001758,Lyons Tea Jam 340g,Food,0.85,14
P001759,Barry's Tea Energy Drink 500ml,Beverage,1.09,180
P001760,Kerrygold Lemon-Lime Soda 2L,Beverage,0.86,90
P001761,Fairy Toilet Paper 18pk,Household,3.67,730
P001762,Oreo Breakfast Cereal 375g,Food,1.34,180
P001763,Lyons Tea Cola 330ml,Beverage,0.65,90
P001764,Bisto Jam 340g,Food,0.83,90
P001765,Nescafé Pasta Sauce 500g,Food,1.41,180
P001766,Tesco Kitchen Towels 4pk,Household,1.93,365
P001767,Lyons Tea Instant Coffee 100g,Beverage,2.7,180
P001768,Chivers Chocolate Bar 40g,Food,0.32,14
P001769,Kerrygold Chocolate Bar 100g,Food,0.48,180
P001770,Pepsi Orange Juice 1L,Beverage,1.31,180
P001771,Persil Laundry Detergent 2.6L,Household,7.04,365
P001772,Tesco Shampoo 400ml,Personal Care,1.5,365
P001773,Gillette Nappies Size 4,Personal Care,6.61,730
P001774,Persil Disinfectant Spray 750ml,Household,2.26,365
P001775,Knorr Tea Bags 160ct,Food,2.57,30
P001776,Fairy Disinfectant Spray 750ml,Household,2.57,730
P001777,Weetabix Biscuits 300g,Food,0.87,14
P001778,Knorr Pasta Sauce 500g,Food,1.42,90
P001779,Ariel Disinfectant Spray 750ml,Household,1.87,365
P001780,Kerrygold Butter 250g,Food,1.04,14
P001781,Gillette Toothbrush 4ct,Personal Care,1.26,730
P001782,Kerrygold Iced Coffee 250ml,Beverage,0.72,30
P001783,Lyons Tea Milk 2L,Beverage,0.91,365
P001784,Tesco Bleach 1L,Household,1.03,365
P001785,Pampers Baby Wipes 64ct,Personal Care,0.98,730
P001786,Pepsi Sparkling Water 1.5L,Beverage,0.57,365
P001787,Coca-Cola Orange Juice 1L,Beverage,1.41,30
P001788,Barry's Tea Jam 340g,Food,1.1,14
P001789,Nescafé Orange Juice 1L,Beverage,1.78,365
P001790,Bisto Biscuits 300g,Food,0.81,30
P001791,Tesco Disinfectant Spray 750ml,Household,2.27,730
P001792,Barry's Tea Iced Coffee 250ml,Beverage,0.51,90
P001793,Dettol Laundry Capsules 30ct,Household,7.03,365
P001794,Dairy Gold Jam 340g,Food,1.19,30
P001795,Bisto Gravy Granules 190g,Food,0.77,90
P001796,Fairy Toilet Paper 18pk,Household,4.09,365
P001797,Dairy Gold Gravy Granules 190g,Food,0.76,14
P001798,Kellogg's Chocolate Bar 40g,Food,0.56,30
P001799,Chivers Jam 340g,Food,1.09,365
P001800,Dove Shampoo 400ml,Personal Care,1.6,1095
P001801,Persil Laundry Capsules 30ct,Household,4.87,730
P001802,Nestlé Frozen Peas 900g,Food,1.36,365
P001803,Bisto Breakfast Cereal 375g,Food,1.01,7
P001804,Oreo Frozen Chips 1.5kg,Food,1.77,90
P001805,Fairy Bleach 1L,Household,0.71,1095
P001806,Fairy Dishwashing Liquid 450ml,Household,1.15,365
P001807,Oreo Tomato Ketchup 460g,Food,0.96,90
P001808,McCain Instant Coffee 200g,Food,1.67,30
P001809,Lyons Tea Chocolate Bar 100g,Food,0.53,30
P001810,Fairy Bleach 1L,Household,0.88,365
P001811,Dettol Surface Wipes 70ct,Household,1.18,365
P001812,Heinz Instant Coffee 200g,Food,1.62,30
P001813,Knorr Breakfast Cereal 500g,Food,1.51,30
P001814,Nescafé Frozen Peas 900g,Food,1.55,30
P001815,Huggies Razor Blades 4ct,Personal Care,3.39,365
P001816,Bisto Chocolate Bar 100g,Food,0.57,180
P001817,Persil Surface Wipes 70ct,Household,1.55,1095
P001818,Barry's Tea Milk 2L,Beverage,1.38,180
P001819,Nescafé Crisps 150g,Food,0.48,30
P001820,Oreo Greek Yogurt 500g,Food,1.11,180
P001821,Heinz Cheddar Cheese 200g,Food,1.9,14
P001822,Nescafé Sparkling Water 1.5L,Beverage,0.55,90
P001823,Dettol Bleach 1L,Household,0.9,365
P001824,Lyons Tea Lemon-Lime Soda 330ml,Beverage,0.55,180
P001825,Evian Orange Juice 1L,Beverage,1.21,180
P001826,Kellogg's Greek Yogurt 500g,Food,1.11,7
P001827,Tesco Hand Sanitiser 250ml,Personal Care,0.93,365
P001828,Tesco Toilet Paper 18pk,Household,4.4,365
P001829,Lyons Tea Frozen Chips 1.5kg,Food,2.82,14
P001830,Pampers Body Wash 500ml,Personal Care,1.16,1095
P001831,Evian Energy Drink 500ml,Beverage,0.75,14
P001832,Ballygowan Still Water 500ml,Beverage,0.49,14
P001833,Dettol Dishwashing Liquid 900ml,Household,1.18,365
P001834,Dettol Laundry Detergent 2.6L,Household,5.44,365
P001835,Dettol Dishwashing Liquid 450ml,Household,0.96,730
P001836,Dairy Gold Cheddar Cheese 400g,Food,2.24,7
P001837,Knorr Jam 340g,Food,0.63,14
P001838,Tesco Razor Blades 4ct,Personal Care,3.36,730
P001839,Kerrygold Biscuits 154g,Food,0.66,30
P001840,Bisto Frozen Chips 1.5kg,Food,3.54,180
P001841,Oreo Pasta Sauce 500g,Food,1.37,90
P001842,Kellogg's Chocolate Bar 40g,Food,0.44,90
P001843,Kerrygold Tea Bags 160ct,Beverage,2.06,180
P001844,Colgate Toothbrush 2ct,Personal Care,0.9,1095
P001845,Oreo Greek Yogurt 500g,,1.57,30
P001846,Knorr Greek Yogurt 500g,Food,2.28,30
P001847,Chivers Chocolate Bar 100g,Food,0.52,14
P001848,Tesco Toothpaste 75ml,Personal Care,1.04,730
P001849,Kerrygold Sparkling Water 1.5L,Beverage,0.49,180
P001850,Kellogg's Cheddar Cheese 400g,Food,1.36,365
P001851,Ariel Kitchen Towels 2pk,Household,1.26,730
P001852,Gillette Toothpaste 75ml,Personal Care,1.04,365
P001853,Ariel Kitchen Towels 4pk,Household,1.7,365
P001854,Colgate Shampoo 400ml,Personal Care,1.91,365
P001855,Nestlé Gravy Granules 190g,Food,0.73,30
P001856,Tesco Disinfectant Spray 750ml,Household,2.22,730
P001857,Kerrygold Iced Coffee 250ml,Beverage,0.9,180
P001858,Ariel Dishwashing Liquid 450ml,Household,1.63,365
P001859,Ariel Disinfectant Spray 750ml,Household,1.88,1095
P001860,Fairy Laundry Detergent 2.6L,Household,6.09,365
P001861,Tesco Surface Wipes 70ct,Household,1.94,730
P001862,Knorr Jam 340g,Food,0.98,14
P001863,Ballygowan Lemon-Lime Soda 330ml,Beverage,0.46,365
P001864,Dove Hand Sanitiser 250ml,Personal Care,0.88,365
P001865,Gillette Hand Sanitiser 250ml,Personal Care,0.89,730
P001866,Barry's Tea Butter 250g,Food,1.18,14
P001867,Cadbury Cheddar Cheese 400g,Food,2.7,7
P001868,Lyons Tea Butter 250g,Food,1.63,14
P001869,Tesco Dishwashing Liquid 450ml,Household,0.79,1095
P001870,Fairy Laundry Capsules 50ct,Household,7.62,365
P001871,Kerrygold Frozen Peas 900g,Food,1.52,7
P001872,Coca-Cola Sparkling Water 1.5L,Beverage,0.82,14
P001873,Fairy Disinfectant Spray 750ml,Household,1.92,730
P001874,Ariel Bleach 1L,Household,1.17,730
P001875,Nescafé Energy Drink 500ml,Beverage,0.84,180
P001876,Evian Cola 2L,Beverage,0.95,180
P001877,Ballygowan Sparkling Water 500ml,Beverage,0.6,30
P001878,Kerrygold Breakfast Cereal 375g,Food,1.14,90
P001879,Evian Orange Juice 1L,Beverage,1.19,365
P001880,Tesco Dishwashing Liquid 900ml,Household,1.06,365
P001881,Pampers Razor Blades 4ct,Personal Care,3.37,730
P001882,Lyons Tea Energy Drink 500ml,Beverage,0.79,30
P001883,Persil Surface Wipes 70ct,Household,1.31,365
P001884,Nestlé Gravy Granules 190g,Food,0.82,30
P001885,Nescafé Still Water 1.5L,Beverage,0.63,30
P001886,Dairy Gold Chocolate Bar 100g,Food,0.73,90
P001887,Barry's Tea Greek Yogurt 500g,Food,1.13,7
P001888,Persil Disinfectant Spray 750ml,Household,1.91,1095
P001889,Pampers Toothpaste 75ml,Personal Care,0.87,730
P001890,Dairy Gold Tomato Ketchup 460g,Food,0.88,14
P001891,Birds Eye Pasta Sauce 500g,Food,1.34,180
P001892,Fairy Kitchen Towels 4pk,Household,1.54,730
P001893,McCain Tomato Ketchup 460g,Food,0.82,7
P001894,Coca-Cola Sparkling Water 1.5L,Beverage,0.74,365
P001895,Tesco Dishwashing Liquid 900ml,Household,1.91,365
P001896,Pepsi Lemon-Lime Soda 330ml,Beverage,0.79,30
P001897,Kerrygold Chocolate Bar 100g,Food,0.53,365
P001898,Barry's Tea Pasta Sauce 500g,Food,1.62,30
P001899,Persil Surface Wipes 70ct,Household,1.8,365
P001900,Barry's Tea Lemon-Lime Soda 330ml,Beverage,0.38,365
P001901,Cadbury Cheddar Cheese 200g,Food,1.23,365
P001902,Ariel Disinfectant Spray 750ml,Household,3.18,1095
P001903,Oreo Instant Coffee 200g,Food,1.75,7
P001904,Persil Bleach 1L,Household,0.83,730
P001905,Bisto Breakfast Cereal 375g,Food,1.05,30
P001906,Tesco Hand Sanitiser 250ml,Personal Care,0.69,1095
P001907,Bisto Gravy Granules 190g,Food,0.48,14
P001908,Kellogg's Crisps 150g,Food,0.54,30
P001909,Heinz Crisps 150g,Food,0.59,30
P001910,Heinz Cheddar Cheese 200g,Food,1.3,7
P001911,Tesco Razor Blades 8ct,Personal Care,6.49,730
P001912,Gillette Toothpaste 75ml,Personal Care,0.76,365
P001913,Bisto Instant Coffee 100g,Food,2.22,90
P001914,Birds Eye Frozen Chips 1.5kg,Food,2.82,180
P001915,Fairy Bleach 1L,Household,0.73,365
P001916,Pampers Toothbrush 2ct,Personal Care,0.71,1095
P001917,Lyons Tea Still Water 500ml,Beverage,0.35,90
P001918,Dairy Gold Tomato Ketchup 460g,Food,0.62,14
P001919,McCain Chocolate Bar 40g,Food,0.59,90
P001920,Tesco Laundry Capsules 30ct,Household,4.32,1095
P001921,Knorr Tea Bags 80ct,Food,1.58,7
P001922,Kerrygold Iced Coffee 250ml,Beverage,0.57,30
P001923,Knorr Crisps 150g,Food,0.56,90
P001924,Ariel Bleach 1L,Household,0.8,1095
P001925,Knorr Frozen Peas 900g,Food,1.57,180
P001926,Lyons Tea Sparkling Water 500ml,Beverage,0.54,365
P001927,Ballygowan Iced Coffee 250ml,Beverage,0.55,30
P001928,Pepsi Sparkling Water 1.5L,Beverage,0.87,365
P001929,Weetabix Jam 340g,Food,1.0,30
P001930,Kerrygold Still Water 500ml,Beverage,0.52,30
P001931,Lyons Tea Sparkling Water 1.5L,Beverage,0.6,180
P001932,Kerrygold Milk 1L,Beverage,1.03,180
P001933,Ballygowan Orange Juice 1L,Beverage,1.43,365
P001934,Fairy Toilet Paper 9pk,Household,3.7,1095
P001935,Ariel Toilet Paper 9pk,Household,2.49,365
P001936,Nescafé Tea Bags 160ct,Food,2.21,30
P001937,Fairy Disinfectant Spray 750ml,Household,2.97,365
P001938,Lyons Tea Lemon-Lime Soda 330ml,Beverage,0.7,90
P001939,Birds Eye Biscuits 300g,Food,0.79,90
P001940,Bisto Tea Bags 80ct,Food,2.08,180
P001941,Kerrygold Biscuits 300g,Food,0.63,30
P001942,Ariel Dishwashing Liquid 900ml,Household,1.92,730
P001943,Fairy Laundry Detergent 1.3L,Household,3.86,365
P001944,Dettol Kitchen Towels 4pk,Household,1.73,365
P001945,Coca-Cola Still Water 500ml,Beverage,0.36,365
P001946,Oreo Frozen Chips 1.5kg,Food,2.68,30
P001947,Birds Eye Cheddar Cheese 400g,Food,1.67,30
P001948,Kerrygold Greek Yogurt 500g,Food,1.6,7
P001949,Kerrygold Jam 340g,Food,1.02,180
P001950,Nestlé Instant Coffee 100g,Food,1.8,14
P001951,Heinz Cheddar Cheese 200g,Food,1.87,90
P001952,Barry's Tea Lemon-Lime Soda 330ml,Beverage,0.41,90
P001953,Ariel Dishwashing Liquid 450ml,Household,0.85,730
P001954,Dove Toothbrush 4ct,Personal Care,0.98,365
P001955,Tesco Razor Blades 8ct,Personal Care,5.21,365
P001956,Ballygowan Energy Drink 500ml,Beverage,0.89,365
P001957,Weetabix Pasta Sauce 500g,Food,1.34,14
P001958,Pepsi Sparkling Water 500ml,Beverage,0.75,365
P001959,Ariel Toilet Paper 9pk,Household,2.42,730
P001960,Nestlé Jam 340g,Food,0.79,90
P001961,Weetabix Jam 340g,Food,1.74,365
P001962,Fairy Disinfectant Spray 750ml,Household,2.75,365
P001963,Heinz Frozen Chips 1.5kg,Food,2.19,14
P001964,Ballygowan Orange Juice 1L,Beverage,1.22,365
P001965,Lyons Tea Tea Bags 80ct,Beverage,1.81,365
P001966,Oreo Cheddar Cheese 200g,Food,1.63,180
P001967,Dairy Gold Frozen Chips 1.5kg,Food,2.17,180
P001968,Nestlé Tea Bags 160ct,Food,1.92,14
P001969,Lyons Tea Biscuits 154g,Food,0.68,14
P001970,Lyons Tea Crisps 150g,Food,0.74,365
P001971,Tesco Laundry Capsules 50ct,Household,6.1,365
P001972,Nestlé Crisps 150g,Food,0.48,7
P001973,Pepsi Instant Coffee 100g,Beverage,2.17,365
P001974,Kerrygold Breakfast Cereal 375g,Food,1.14,90
P001975,Dettol Razor Blades 4ct,Personal Care,3.7,730
P001976,Oreo Gravy Granules 190g,Food,0.83,180
P001977,Barry's Tea Gravy Granules 190g,Food,0.56,30
P001978,Dove Nappies Size 4,Personal Care,7.76,730
P001979,Tesco Bleach 1L,Household,0.72,1095
P001980,Cadbury Tea Bags 160ct,Food,2.48,180
P001981,Ariel Dishwashing Liquid 450ml,Household,0.9,1095
P001982,Kerrygold Tea Bags 80ct,Beverage,1.36,180
P001983,Evian Sparkling Water 1.5L,Beverage,0.66,365
P001984,Kellogg's Chocolate Bar 100g,Food,0.5,90
P001985,Dairy Gold Gravy Granules 190g,Food,0.55,30
P001986,Fairy Kitchen Towels 2pk,Household,0.76,730
P001987,Pepsi Iced Coffee 250ml,Beverage,0.58,365
P001988,Nescafé Butter 500g,Food,2.01,14
P001989,Persil Kitchen Towels 4pk,Household,1.66,730
P001990,Ariel Surface Wipes 70ct,Household,1.19,1095
P001991,Dairy Gold Breakfast Cereal 375g,Food,1.02,30
P001992,Coca-Cola Milk 2L,Beverage,1.41,14
P001993,Nescafé Butter 500g,Food,2.67,180
P001994,Dettol Toilet Paper 9pk,Household,2.44,365
P001995,Persil Dishwashing Liquid 450ml,Household,1.45,730
P001996,Colgate Deodorant 150ml,Personal Care,1.6,365
P001997,Weetabix Frozen Peas 900g,Food,1.52,90
P001998,Nestlé Crisps 150g,Food,0.66,30
P001999,Barry's Tea Crisps 150g,Food,0.49,180
P002000,Weetabix Crisps 150g,Food,0.52,365
P002001,Birds Eye Butter 250g,Food,1.81,90
P002002,Pampers Hand Sanitiser 250ml,Personal Care,1.17,1095
P002003,Lyons Tea Frozen Chips 1.5kg,Food,2.74,30
P002004,Weetabix Frozen Chips 1.5kg,Food,1.87,180
